Commodity,Year,Attribute,Value,Notes
Red meat and poultry (carcass weight): Per capita availability,1981,Red meat-Pork-Pounds,69.8290182,
Red meat and poultry (carcass weight): Per capita availability,1982,Red meat-Pork-Pounds,62.56987441,
Red meat and poultry (carcass weight): Per capita availability,1983,Red meat-Pork-Pounds,65.95114316,
Red meat and poultry (carcass weight): Per capita availability,1984,Red meat-Pork-Pounds,65.50764551,
Red meat and poultry (carcass weight): Per capita availability,1985,Red meat-Pork-Pounds,65.97717704,
Red meat and poultry (carcass weight): Per capita availability,1986,Red meat-Pork-Pounds,62.34356184,
Red meat and poultry (carcass weight): Per capita availability,1987,Red meat-Pork-Pounds,62.7032003,
Red meat and poultry (carcass weight): Per capita availability,1988,Red meat-Pork-Pounds,67.02629111,
Red meat and poultry (carcass weight): Per capita availability,1989,Red meat-Pork-Pounds,66.3936342,
Red meat and poultry (carcass weight): Per capita availability,1990,Red meat-Pork-Pounds,63.61578866,
Red meat and poultry (carcass weight): Per capita availability,1991,Red meat-Pork-Pounds,64.14856799,
Red meat and poultry (carcass weight): Per capita availability,1992,Red meat-Pork-Pounds,67.40798767,
Red meat and poultry (carcass weight): Per capita availability,1993,Red meat-Pork-Pounds,66.52522462,
Red meat and poultry (carcass weight): Per capita availability,1994,Red meat-Pork-Pounds,67.20138558,
Red meat and poultry (carcass weight): Per capita availability,1995,Red meat-Pork-Pounds,66.34536699,
Red meat and poultry (carcass weight): Per capita availability,1996,Red meat-Pork-Pounds,62.02770118,
Red meat and poultry (carcass weight): Per capita availability,1997,Red meat-Pork-Pounds,61.35840167,
Red meat and poultry (carcass weight): Per capita availability,1998,Red meat-Pork-Pounds,66.19802769,
Red meat and poultry (carcass weight): Per capita availability,1999,Red meat-Pork-Pounds,67.5808503,
Red meat and poultry (carcass weight): Per capita availability,2000,Red meat-Pork-Pounds,65.50923739,
Red meat and poultry (carcass weight): Per capita availability,2001,Red meat-Pork-Pounds,64.48248066,
Red meat and poultry (carcass weight): Per capita availability,2002,Red meat-Pork-Pounds,66.09920352,
Red meat and poultry (carcass weight): Per capita availability,2003,Red meat-Pork-Pounds,66.50687484,
Red meat and poultry (carcass weight): Per capita availability,2004,Red meat-Pork-Pounds,65.75452386,
Red meat and poultry (carcass weight): Per capita availability,2005,Red meat-Pork-Pounds,63.809313,
Red meat and poultry (carcass weight): Per capita availability,2006,Red meat-Pork-Pounds,63.094454,
Red meat and poultry (carcass weight): Per capita availability,2007,Red meat-Pork-Pounds,64.76516538,
Red meat and poultry (carcass weight): Per capita availability,2008,Red meat-Pork-Pounds,63.02888611,
Red meat and poultry (carcass weight): Per capita availability,2009,Red meat-Pork-Pounds,63.86131193,
Red meat and poultry (carcass weight): Per capita availability,2010,Red meat-Pork-Pounds,60.84257634,
Red meat and poultry (carcass weight): Per capita availability,2011,Red meat-Pork-Pounds,58.1091305,
Red meat and poultry (carcass weight): Per capita availability,2012,Red meat-Pork-Pounds,58.40835496,
Red meat and poultry (carcass weight): Per capita availability,2013,Red meat-Pork-Pounds,59.66055146,
Red meat and poultry (carcass weight): Per capita availability,2014,Red meat-Pork-Pounds,58.43621633,
Red meat and poultry (carcass weight): Per capita availability,2015,Red meat-Pork-Pounds,63.51373422,
Red meat and poultry (carcass weight): Per capita availability,2016,Red meat-Pork-Pounds,63.95999505,
Red meat and poultry (carcass weight): Per capita availability,2017,Red meat-Pork-Pounds,64.07433298,
Red meat and poultry (carcass weight): Per capita availability,2018,Red meat-Pork-Pounds,65.07664917,
Red meat and poultry (carcass weight): Per capita availability,2019,Red meat-Pork-Pounds,66.9384292,
Red meat and poultry (carcass weight): Per capita availability,1909,Red meat-Lamb-Pounds,6.696872583,
Red meat and poultry (carcass weight): Per capita availability,1910,Red meat-Lamb-Pounds,6.449727834,
Red meat and poultry (carcass weight): Per capita availability,1911,Red meat-Lamb-Pounds,7.351139427,
Red meat and poultry (carcass weight): Per capita availability,1912,Red meat-Lamb-Pounds,7.646719463,
Red meat and poultry (carcass weight): Per capita availability,1913,Red meat-Lamb-Pounds,7.210079712,
Red meat and poultry (carcass weight): Per capita availability,1914,Red meat-Lamb-Pounds,7.143505766,
Red meat and poultry (carcass weight): Per capita availability,1915,Red meat-Lamb-Pounds,6.086766256,
Red meat and poultry (carcass weight): Per capita availability,1916,Red meat-Lamb-Pounds,5.835564579,
Red meat and poultry (carcass weight): Per capita availability,1917,Red meat-Lamb-Pounds,4.477150096,
Red meat and poultry (carcass weight): Per capita availability,1918,Red meat-Lamb-Pounds,4.772835964,
Red meat and poultry (carcass weight): Per capita availability,1919,Red meat-Lamb-Pounds,5.691823001,
Red meat and poultry (carcass weight): Per capita availability,1920,Red meat-Lamb-Pounds,5.429218211,
Red meat and poultry (carcass weight): Per capita availability,1921,Red meat-Lamb-Pounds,6.099246347,
Red meat and poultry (carcass weight): Per capita availability,1922,Red meat-Lamb-Pounds,5.134076639,
Red meat and poultry (carcass weight): Per capita availability,1923,Red meat-Lamb-Pounds,5.288216745,
Red meat and poultry (carcass weight): Per capita availability,1924,Red meat-Lamb-Pounds,5.223076182,
Red meat and poultry (carcass weight): Per capita availability,1925,Red meat-Lamb-Pounds,5.223216984,
Red meat and poultry (carcass weight): Per capita availability,1926,Red meat-Lamb-Pounds,5.426033033,
Red meat and poultry (carcass weight): Per capita availability,1927,Red meat-Lamb-Pounds,5.300961902,
Red meat and poultry (carcass weight): Per capita availability,1928,Red meat-Lamb-Pounds,5.493365641,
Red meat and poultry (carcass weight): Per capita availability,1929,Red meat-Lamb-Pounds,5.633710283,
Red meat and poultry (carcass weight): Per capita availability,1930,Red meat-Lamb-Pounds,6.688963211,
Red meat and poultry (carcass weight): Per capita availability,1931,Red meat-Lamb-Pounds,7.136585877,
Red meat and poultry (carcass weight): Per capita availability,1932,Red meat-Lamb-Pounds,7.058880023,
Red meat and poultry (carcass weight): Per capita availability,1933,Red meat-Lamb-Pounds,6.754713979,
Red meat and poultry (carcass weight): Per capita availability,1934,Red meat-Lamb-Pounds,6.309048504,
Red meat and poultry (carcass weight): Per capita availability,1935,Red meat-Lamb-Pounds,7.247059563,
Red meat and poultry (carcass weight): Per capita availability,1936,Red meat-Lamb-Pounds,6.623446533,
Red meat and poultry (carcass weight): Per capita availability,1937,Red meat-Lamb-Pounds,6.645419933,
Red meat and poultry (carcass weight): Per capita availability,1938,Red meat-Lamb-Pounds,6.87856335,
Red meat and poultry (carcass weight): Per capita availability,1939,Red meat-Lamb-Pounds,6.632170223,
Red meat and poultry (carcass weight): Per capita availability,1940,Red meat-Lamb-Pounds,6.607529405,
Red meat and poultry (carcass weight): Per capita availability,1941,Red meat-Lamb-Pounds,6.851471492,
Red meat and poultry (carcass weight): Per capita availability,1942,Red meat-Lamb-Pounds,7.407682041,
Red meat and poultry (carcass weight): Per capita availability,1943,Red meat-Lamb-Pounds,7.035300829,
Red meat and poultry (carcass weight): Per capita availability,1944,Red meat-Lamb-Pounds,7.044950396,
Red meat and poultry (carcass weight): Per capita availability,1945,Red meat-Lamb-Pounds,7.403807673,
Red meat and poultry (carcass weight): Per capita availability,1946,Red meat-Lamb-Pounds,6.740269752,
Red meat and poultry (carcass weight): Per capita availability,1947,Red meat-Lamb-Pounds,5.43968472,
Red meat and poultry (carcass weight): Per capita availability,1948,Red meat-Lamb-Pounds,5.033042126,
Red meat and poultry (carcass weight): Per capita availability,1949,Red meat-Lamb-Pounds,4.12901842,
Red meat and poultry (carcass weight): Per capita availability,1950,Red meat-Lamb-Pounds,3.968777195,
Red meat and poultry (carcass weight): Per capita availability,1951,Red meat-Lamb-Pounds,3.389786567,
Red meat and poultry (carcass weight): Per capita availability,1952,Red meat-Lamb-Pounds,4.109484308,
Red meat and poultry (carcass weight): Per capita availability,1953,Red meat-Lamb-Pounds,4.637608498,
Red meat and poultry (carcass weight): Per capita availability,1954,Red meat-Lamb-Pounds,4.532270877,
Red meat and poultry (carcass weight): Per capita availability,1955,Red meat-Lamb-Pounds,4.586295568,
Red meat and poultry (carcass weight): Per capita availability,1956,Red meat-Lamb-Pounds,4.393030597,
Red meat and poultry (carcass weight): Per capita availability,1957,Red meat-Lamb-Pounds,4.168758831,
Red meat and poultry (carcass weight): Per capita availability,1958,Red meat-Lamb-Pounds,4.151808018,
Red meat and poultry (carcass weight): Per capita availability,1959,Red meat-Lamb-Pounds,4.709921897,
Red meat and poultry (carcass weight): Per capita availability,1960,Red meat-Lamb-Pounds,4.737893741,
Red meat and poultry (carcass weight): Per capita availability,1961,Red meat-Lamb-Pounds,5.035630488,
Red meat and poultry (carcass weight): Per capita availability,1962,Red meat-Lamb-Pounds,5.098156944,
Red meat and poultry (carcass weight): Per capita availability,1963,Red meat-Lamb-Pounds,4.808657698,
Red meat and poultry (carcass weight): Per capita availability,1964,Red meat-Lamb-Pounds,4.158654222,
Red meat and poultry (carcass weight): Per capita availability,1965,Red meat-Lamb-Pounds,3.705552668,
Red meat and poultry (carcass weight): Per capita availability,1966,Red meat-Lamb-Pounds,3.945721408,
Red meat and poultry (carcass weight): Per capita availability,1967,Red meat-Lamb-Pounds,3.839234671,
Red meat and poultry (carcass weight): Per capita availability,1968,Red meat-Lamb-Pounds,3.702774207,
Red meat and poultry (carcass weight): Per capita availability,1969,Red meat-Lamb-Pounds,3.434060105,
Red meat and poultry (carcass weight): Per capita availability,1970,Red meat-Lamb-Pounds,3.260944268,
Red meat and poultry (carcass weight): Per capita availability,1971,Red meat-Lamb-Pounds,3.162339929,
Red meat and poultry (carcass weight): Per capita availability,1972,Red meat-Lamb-Pounds,3.302507232,
Red meat and poultry (carcass weight): Per capita availability,1973,Red meat-Lamb-Pounds,2.66072743,
Red meat and poultry (carcass weight): Per capita availability,1974,Red meat-Lamb-Pounds,2.284974791,
Red meat and poultry (carcass weight): Per capita availability,1975,Red meat-Lamb-Pounds,2.022729693,
Red meat and poultry (carcass weight): Per capita availability,1976,Red meat-Lamb-Pounds,1.824092462,
Red meat and poultry (carcass weight): Per capita availability,1977,Red meat-Lamb-Pounds,1.681555038,
Red meat and poultry (carcass weight): Per capita availability,1978,Red meat-Lamb-Pounds,1.543032999,
Red meat and poultry (carcass weight): Per capita availability,1979,Red meat-Lamb-Pounds,1.479185088,
Red meat and poultry (carcass weight): Per capita availability,1980,Red meat-Lamb-Pounds,1.52962771,
Red meat and poultry (carcass weight): Per capita availability,1981,Red meat-Lamb-Pounds,1.575341572,
Red meat and poultry (carcass weight): Per capita availability,1982,Red meat-Lamb-Pounds,1.654534257,
Red meat and poultry (carcass weight): Per capita availability,1983,Red meat-Lamb-Pounds,1.654496024,
Red meat and poultry (carcass weight): Per capita availability,1984,Red meat-Lamb-Pounds,1.682671315,
Red meat and poultry (carcass weight): Per capita availability,1985,Red meat-Lamb-Pounds,1.621816108,
Red meat and poultry (carcass weight): Per capita availability,1986,Red meat-Lamb-Pounds,1.562721306,
Red meat and poultry (carcass weight): Per capita availability,1987,Red meat-Lamb-Pounds,1.483565975,
Red meat and poultry (carcass weight): Per capita availability,1988,Red meat-Lamb-Pounds,1.574028622,
Red meat and poultry (carcass weight): Per capita availability,1989,Red meat-Lamb-Pounds,1.560738191,
Red meat and poultry (carcass weight): Per capita availability,1990,Red meat-Lamb-Pounds,1.586338498,
Red meat and poultry (carcass weight): Per capita availability,1991,Red meat-Lamb-Pounds,1.564018354,
Red meat and poultry (carcass weight): Per capita availability,1992,Red meat-Lamb-Pounds,1.508272888,
Red meat and poultry (carcass weight): Per capita availability,1993,Red meat-Lamb-Pounds,1.4600437,
Red meat and poultry (carcass weight): Per capita availability,1994,Red meat-Lamb-Pounds,1.313587565,
Red meat and poultry (carcass weight): Per capita availability,1995,Red meat-Lamb-Pounds,1.296654633,
Red meat and poultry (carcass weight): Per capita availability,1996,Red meat-Lamb-Pounds,1.231714314,
Red meat and poultry (carcass weight): Per capita availability,1997,Red meat-Lamb-Pounds,1.217537327,
Red meat and poultry (carcass weight): Per capita availability,1998,Red meat-Lamb-Pounds,1.301783218,
Red meat and poultry (carcass weight): Per capita availability,1999,Red meat-Lamb-Pounds,1.281711501,
Red meat and poultry (carcass weight): Per capita availability,2000,Red meat-Lamb-Pounds,1.252790538,
Red meat and poultry (carcass weight): Per capita availability,2001,Red meat-Lamb-Pounds,1.288451477,
Red meat and poultry (carcass weight): Per capita availability,2002,Red meat-Lamb-Pounds,1.321980415,
Red meat and poultry (carcass weight): Per capita availability,2003,Red meat-Lamb-Pounds,1.262235022,
Red meat and poultry (carcass weight): Per capita availability,2004,Red meat-Lamb-Pounds,1.2693801,
Red meat and poultry (carcass weight): Per capita availability,2005,Red meat-Lamb-Pounds,1.196944361,
Red meat and poultry (carcass weight): Per capita availability,2006,Red meat-Lamb-Pounds,1.185852468,
Red meat and poultry (carcass weight): Per capita availability,2007,Red meat-Lamb-Pounds,1.274134531,
Red meat and poultry (carcass weight): Per capita availability,2008,Red meat-Lamb-Pounds,1.122984484,
Red meat and poultry (carcass weight): Per capita availability,2009,Red meat-Lamb-Pounds,1.099766097,
Red meat and poultry (carcass weight): Per capita availability,2010,Red meat-Lamb-Pounds,1.020211695,
Red meat and poultry (carcass weight): Per capita availability,2011,Red meat-Lamb-Pounds,0.942165743,
Red meat and poultry (carcass weight): Per capita availability,2012,Red meat-Lamb-Pounds,0.952128106,
Red meat and poultry (carcass weight): Per capita availability,2013,Red meat-Lamb-Pounds,1.021550003,
Red meat and poultry (carcass weight): Per capita availability,2014,Red meat-Lamb-Pounds,1.064445085,
Red meat and poultry (carcass weight): Per capita availability,2015,Red meat-Lamb-Pounds,1.11244135,
Red meat and poultry (carcass weight): Per capita availability,2016,Red meat-Lamb-Pounds,1.17908091,
Red meat and poultry (carcass weight): Per capita availability,2017,Red meat-Lamb-Pounds,1.215869789,
Red meat and poultry (carcass weight): Per capita availability,2018,Red meat-Lamb-Pounds,1.267663941,
Red meat and poultry (carcass weight): Per capita availability,2019,Red meat-Lamb-Pounds,1.279291219,
Red meat and poultry (carcass weight): Per capita availability,1909,Red meat-Total-Pounds,155.1994696,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1910,Red meat-Total-Pounds,146.3850141,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1911,Red meat-Total-Pounds,151.9661635,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1912,Red meat-Total-Pounds,145.8121362,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1913,Red meat-Total-Pounds,143.6667524,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1914,Red meat-Total-Pounds,140.014731,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1915,Red meat-Total-Pounds,134.8735902,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1916,Red meat-Total-Pounds,140.1614343,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1917,Red meat-Total-Pounds,135.2621502,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1918,Red meat-Total-Pounds,141.6642755,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1919,Red meat-Total-Pounds,138.9261681,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1920,Red meat-Total-Pounds,136.0967866,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1921,Red meat-Total-Pounds,133.9530856,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1922,Red meat-Total-Pounds,137.7749911,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1923,Red meat-Total-Pounds,147.3197138,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1924,Red meat-Total-Pounds,147.3152863,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1925,Red meat-Total-Pounds,140.0340157,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1926,Red meat-Total-Pounds,137.9847867,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1927,Red meat-Total-Pounds,134.8174907,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1928,Red meat-Total-Pounds,131.6084276,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1929,Red meat-Total-Pounds,131.2670921,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1930,Red meat-Total-Pounds,128.9492483,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1931,Red meat-Total-Pounds,130.5850228,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1932,Red meat-Total-Pounds,130.9254176,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1933,Red meat-Total-Pounds,136.001273,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1934,Red meat-Total-Pounds,143.7878009,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1935,Red meat-Total-Pounds,117.2641761,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1936,Red meat-Total-Pounds,130.4951592,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1937,Red meat-Total-Pounds,126.0613674,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1938,Red meat-Total-Pounds,126.9533504,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1939,Red meat-Total-Pounds,133.5058156,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1940,Red meat-Total-Pounds,142.3835546,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1941,Red meat-Total-Pounds,145.2901756,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1942,Red meat-Total-Pounds,151.3643779,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1943,Red meat-Total-Pounds,161.8704247,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1944,Red meat-Total-Pounds,174.1728506,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1945,Red meat-Total-Pounds,159.4248471,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1946,Red meat-Total-Pounds,157.3884814,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1947,Red meat-Total-Pounds,158.29205,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1948,Red meat-Total-Pounds,147.1994326,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1949,Red meat-Total-Pounds,146.2651152,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1950,Red meat-Total-Pounds,146.8777195,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1951,Red meat-Total-Pounds,143.5960256,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1952,Red meat-Total-Pounds,148.5530792,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1953,Red meat-Total-Pounds,157.4154733,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1954,Red meat-Total-Pounds,156.424925,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1955,Red meat-Total-Pounds,179.1922553,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1956,Red meat-Total-Pounds,183.3778185,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1957,Red meat-Total-Pounds,173.6457372,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1958,Red meat-Total-Pounds,165.4291637,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1959,Red meat-Total-Pounds,174.7414908,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1960,Red meat-Total-Pounds,174.4662951,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1961,Red meat-Total-Pounds,173.7809691,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1962,Red meat-Total-Pounds,175.3369287,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1963,Red meat-Total-Pounds,181.1807104,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1964,Red meat-Total-Pounds,186.9309861,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1965,Red meat-Total-Pounds,177.7738892,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1966,Red meat-Total-Pounds,180.2883852,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1967,Red meat-Total-Pounds,188.0031302,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1968,Red meat-Total-Pounds,191.9458163,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1969,Red meat-Total-Pounds,189.4523158,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1970,Red meat-Total-Pounds,193.5544816,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1971,Red meat-Total-Pounds,198.3822978,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1972,Red meat-Total-Pounds,192.1606492,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1973,Red meat-Total-Pounds,176.770451,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1974,Red meat-Total-Pounds,188.9176941,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1975,Red meat-Total-Pounds,181.0256132,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1976,Red meat-Total-Pounds,191.504691,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1977,Red meat-Total-Pounds,189.6938322,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1978,Red meat-Total-Pounds,182.4223619,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1979,Red meat-Total-Pounds,177.5229056,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1980,Red meat-Total-Pounds,179.8863542,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1981,Red meat-Total-Pounds,177.6268325,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1982,Red meat-Total-Pounds,170.0998823,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1983,Red meat-Total-Pounds,175.7070691,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1984,Red meat-Total-Pounds,175.1205952,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1985,Red meat-Total-Pounds,176.6500721,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1986,Red meat-Total-Pounds,173.9618614,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1987,Red meat-Total-Pounds,169.8389967,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1988,Red meat-Total-Pounds,173.0710719,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1989,Red meat-Total-Pounds,167.0624891,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1990,Red meat-Total-Pounds,162.2980669,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1991,Red meat-Total-Pounds,161.7729993,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1992,Red meat-Total-Pounds,164.2752358,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1993,Red meat-Total-Pounds,161.088353,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1994,Red meat-Total-Pounds,164.7849571,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1995,Red meat-Total-Pounds,164.379924,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1996,Red meat-Total-Pounds,160.3505517,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1997,Red meat-Total-Pounds,157.4133367,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1998,Red meat-Total-Pounds,163.469324,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1999,Red meat-Total-Pounds,165.8663506,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2000,Red meat-Total-Pounds,164.0460653,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2001,Red meat-Total-Pounds,160.8323396,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2002,Red meat-Total-Pounds,164.5601148,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2003,Red meat-Total-Pounds,161.0615112,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2004,Red meat-Total-Pounds,161.8225684,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2005,Red meat-Total-Pounds,158.9431561,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2006,Red meat-Total-Pounds,158.6276363,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2007,Red meat-Total-Pounds,159.3721688,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2008,Red meat-Total-Pounds,153.4043559,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2009,Red meat-Total-Pounds,152.2563162,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2010,Red meat-Total-Pounds,147.0549296,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2011,Red meat-Total-Pounds,140.83519,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2012,Red meat-Total-Pounds,141.2743998,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2013,Red meat-Total-Pounds,141.1618958,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2014,Red meat-Total-Pounds,136.8723395,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2015,Red meat-Total-Pounds,141.7704515,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2016,Red meat-Total-Pounds,144.4974449,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2017,Red meat-Total-Pounds,146.7191918,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2018,Red meat-Total-Pounds,148.2043662,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,2019,Red meat-Total-Pounds,151.2140552,Computed from unrounded data.
Red meat and poultry (carcass weight): Per capita availability,1909,Poultry-Chicken-Pounds,15.2503039,"Ready-to-cook carcass poultry weight is the entire dressed bird, which includes bones, skin, fat, liver, gizzard, and neck."
Red meat and poultry (carcass weight): Per capita availability,1910,Poultry-Chicken-Pounds,16.04856775,"Ready-to-cook carcass poultry weight is the entire dressed bird, which includes bones, skin, fat, liver, gizzard, and neck."
Red meat and poultry (carcass weight): Per capita availability,1911,Poultry-Chicken-Pounds,16.21512204,"Ready-to-cook carcass poultry weight is the entire dressed bird, which includes bones, skin, fat, liver, gizzard, and neck."
Red meat and poultry (carcass weight): Per capita availability,1912,Poultry-Chicken-Pounds,15.48224681,"Ready-to-cook carcass poultry weight is the entire dressed bird, which includes bones, skin, fat, liver, gizzard, and neck."
Red meat and poultry (carcass weight): Per capita availability,1913,Poultry-Chicken-Pounds,15.09899717,"Ready-to-cook carcass poultry weight is the entire dressed bird, which includes bones, skin, fat, liver, gizzard, and neck."
Red meat and poultry (carcass weight): Per capita availability,1914,Poultry-Chicken-Pounds,15.01346975,"Ready-to-cook carcass poultry weight is the entire dressed bird, which includes bones, skin, fat, liver, gizzard, and neck."
Red meat and poultry (carcass weight): Per capita availability,1915,Poultry-Chicken-Pounds,14.94838184,"Ready-to-cook carcass poultry weight is the entire dressed bird, which includes bones, skin, fat, liver, gizzard, and neck."
Red meat and poultry (carcass weight): Per capita availability,1916,Poultry-Chicken-Pounds,14.06420102,"Ready-to-cook carcass poultry weight is the entire dressed bird, which includes bones, skin, fat, liver, gizzard, and neck."
