Commodity,Year,Attribute,Value,Notes
All dairy products (milk-fat milk-equivalent basis): Supply and use,1933,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1934,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1935,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1936,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1937,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1938,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1939,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1940,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1941,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1942,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1943,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1944,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1945,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1946,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1947,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1948,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1949,Food availability-Total-USDA donations-Million pounds,260.016,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1950,Food availability-Total-USDA donations-Million pounds,1270.056,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1951,Food availability-Total-USDA donations-Million pounds,160.03,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1952,Food availability-Total-USDA donations-Million pounds,140.038,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1953,Food availability-Total-USDA donations-Million pounds,1320.028,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1954,Food availability-Total-USDA donations-Million pounds,1130.094,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1955,Food availability-Total-USDA donations-Million pounds,3780.168,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1956,Food availability-Total-USDA donations-Million pounds,3780.182,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1957,Food availability-Total-USDA donations-Million pounds,2670.194,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1958,Food availability-Total-USDA donations-Million pounds,4360.27,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1959,Food availability-Total-USDA donations-Million pounds,3130.266,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1960,Food availability-Total-USDA donations-Million pounds,2455,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1961,Food availability-Total-USDA donations-Million pounds,2602,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1962,Food availability-Total-USDA donations-Million pounds,2755,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1963,Food availability-Total-USDA donations-Million pounds,2902,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1964,Food availability-Total-USDA donations-Million pounds,3031,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1965,Food availability-Total-USDA donations-Million pounds,3215,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1966,Food availability-Total-USDA donations-Million pounds,3311,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1967,Food availability-Total-USDA donations-Million pounds,3338,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1968,Food availability-Total-USDA donations-Million pounds,3376,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1969,Food availability-Total-USDA donations-Million pounds,3494,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1970,Food availability-Total-USDA donations-Million pounds,4960,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1971,Food availability-Total-USDA donations-Million pounds,5089,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1972,Food availability-Total-USDA donations-Million pounds,4527,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1973,Food availability-Total-USDA donations-Million pounds,3706,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1974,Food availability-Total-USDA donations-Million pounds,1503,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1975,Food availability-Total-USDA donations-Million pounds,2325,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1976,Food availability-Total-USDA donations-Million pounds,477,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1977,Food availability-Total-USDA donations-Million pounds,3015,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1978,Food availability-Total-USDA donations-Million pounds,2327,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1979,Food availability-Total-USDA donations-Million pounds,2397,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1980,Food availability-Total-USDA donations-Million pounds,4405,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1981,Food availability-Total-USDA donations-Million pounds,4236,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1982,Food availability-Total-USDA donations-Million pounds,7298,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1983,Food availability-Total-USDA donations-Million pounds,11892,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1984,Food availability-Total-USDA donations-Million pounds,10938,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1985,Food availability-Total-USDA donations-Million pounds,11315,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1986,Food availability-Total-USDA donations-Million pounds,9641,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1987,Food availability-Total-USDA donations-Million pounds,10717,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1988,Food availability-Total-USDA donations-Million pounds,6689,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1989,Food availability-Total-USDA donations-Million pounds,5345,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1990,Food availability-Total-USDA donations-Million pounds,4230,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1991,Food availability-Total-USDA donations-Million pounds,4884,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1992,Food availability-Total-USDA donations-Million pounds,3788,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1993,Food availability-Total-USDA donations-Million pounds,3862,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1994,Food availability-Total-USDA donations-Million pounds,3507,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1995,Food availability-Total-USDA donations-Million pounds,1530,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1996,Food availability-Total-USDA donations-Million pounds,1,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1997,Food availability-Total-USDA donations-Million pounds,2.7,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1998,Food availability-Total-USDA donations-Million pounds,5.4,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1999,Food availability-Total-USDA donations-Million pounds,5,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2000,Food availability-Total-USDA donations-Million pounds,9,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2001,Food availability-Total-USDA donations-Million pounds,5,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2002,Food availability-Total-USDA donations-Million pounds,23.4,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2003,Food availability-Total-USDA donations-Million pounds,165.8,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2004,Food availability-Total-USDA donations-Million pounds,45,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2005,Food availability-Total-USDA donations-Million pounds,1205.79,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2006,Food availability-Total-USDA donations-Million pounds,459.4,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2007,Food availability-Total-USDA donations-Million pounds,1452.6,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2008,Food availability-Total-USDA donations-Million pounds,1310.7,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2009,Food availability-Total-USDA donations-Million pounds,1628.5,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2010,Food availability-Total-USDA donations-Million pounds,1616,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2011,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2012,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2013,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2014,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2015,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2016,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2017,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2018,Food availability-Total-USDA donations-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2019,Food availability-Total-USDA donations-Million pounds,190.8,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1909,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1910,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1911,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1912,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1913,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1914,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1915,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1916,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1917,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1918,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1919,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1920,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1921,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1922,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1923,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1924,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",90878,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1925,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",92873,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1926,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",96027,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1927,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",96758,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1928,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",96981,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1929,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",98861,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1930,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",100885,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1931,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",103947,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1932,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",103851,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1933,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",102242,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1934,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",102818,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1935,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",101768,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1936,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",101424,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1937,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",102636,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1938,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",103285,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1939,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",107844,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1940,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",108105,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1941,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",108266,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1942,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",114720,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1943,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",107185,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1944,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",112338,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1945,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",110920,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1946,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",111037,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1947,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",110922,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1948,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",106844,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1949,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",109460.984,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1950,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",111603.944,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1951,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",110741.97,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1952,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",109931.962,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1953,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",109056.972,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1954,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",113028.906,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1955,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",114100.832,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1956,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",115487.818,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1957,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",115753.806,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1958,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",115134.73,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1959,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",115894.734,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1960,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",116441,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1961,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",115998,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1962,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",117990,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1963,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",117945,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1964,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",119558,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1965,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",118051,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1966,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",115832,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1967,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",111987,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1968,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",113264,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1969,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",112700,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1970,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",110671,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1971,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",110771,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1972,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",112934,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1973,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",113860,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1974,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",112906,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1975,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",114113,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1976,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",117201,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1977,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",115961,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1978,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",118819,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1979,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",120979,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1980,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",119283,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1981,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",120068,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1982,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",121449,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1983,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",122331,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1984,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",126587,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1985,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",130257,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1986,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",132693,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1987,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",135265,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1988,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",136040,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1989,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",134114,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1990,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",137835,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1991,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",138012,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1992,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",140693,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1993,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",144292,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1994,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",149071.9384,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1995,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",150965.9452,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1996,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",151728.7971,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1997,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",154217.8027,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1998,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",157625.6487,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1999,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",163078.8219,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2000,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",166903.1688,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2001,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",167260.2354,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2002,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",169559.9122,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2003,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",173493.447,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2004,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",174503.909,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2005,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",177773.1478,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2006,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",182758.0091,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2007,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",183690.4993,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2008,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",183810.1124,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2009,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",185224.9534,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2010,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",185507.0756,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2011,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",188553.4579,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2012,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",193234.795,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2013,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",192150.394,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2014,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",196231.8947,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2015,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",202100.1932,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2016,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",208784.2847,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2017,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",209665.3438,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2018,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",211124.3978,
All dairy products (milk-fat milk-equivalent basis): Supply and use,2019,"Food availability-Total-Domestic availability, not including USDA donations-Million pounds",214167.5995,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1909,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1910,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1911,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1912,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1913,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1914,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1915,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1916,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1917,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1918,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1919,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1920,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1921,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1922,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1923,Food availability-Total-Total-Million pounds,NA,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1924,Food availability-Total-Total-Million pounds,90878,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1925,Food availability-Total-Total-Million pounds,92873,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1926,Food availability-Total-Total-Million pounds,96027,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1927,Food availability-Total-Total-Million pounds,96758,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1928,Food availability-Total-Total-Million pounds,96981,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1929,Food availability-Total-Total-Million pounds,98861,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1930,Food availability-Total-Total-Million pounds,100885,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1931,Food availability-Total-Total-Million pounds,103947,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1932,Food availability-Total-Total-Million pounds,103851,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1933,Food availability-Total-Total-Million pounds,102242,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1934,Food availability-Total-Total-Million pounds,102818,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1935,Food availability-Total-Total-Million pounds,101768,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1936,Food availability-Total-Total-Million pounds,101424,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1937,Food availability-Total-Total-Million pounds,102636,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1938,Food availability-Total-Total-Million pounds,103285,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1939,Food availability-Total-Total-Million pounds,107844,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1940,Food availability-Total-Total-Million pounds,108105,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1941,Food availability-Total-Total-Million pounds,108266,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1942,Food availability-Total-Total-Million pounds,114720,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1943,Food availability-Total-Total-Million pounds,107185,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1944,Food availability-Total-Total-Million pounds,112338,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1945,Food availability-Total-Total-Million pounds,110920,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1946,Food availability-Total-Total-Million pounds,111037,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1947,Food availability-Total-Total-Million pounds,110922,
All dairy products (milk-fat milk-equivalent basis): Supply and use,1948,Food availability-Total-Total-Million pounds,106844,
